 -1.2726E-08 -2.1719E-08 -4.2539E-11  7.6683E-10 -8.2266E-09 -2.9047E-11
  2.8870E-08  2.2576E-08  5.2818E-12  2.8869E-08  1.8073E-08  7.7844E-13
 -1.4448E-08 -2.5245E-08 -4.2539E-11  1.3499E-08 -2.3954E-08 -3.7790E-12
 -3.8723E-09 -4.1325E-08 -2.1150E-11 -3.8723E-09  6.3385E-09  2.6513E-11
  1.3499E-08 -2.1044E-10 -7.4594E-12  1.3499E-08  3.4699E-09 -3.7790E-12
 -3.8723E-09 -1.3901E-08 -2.1150E-11 -2.4786E-08  4.3948E-08  2.7230E-12
 -3.0786E-08  4.3948E-08 -3.2776E-12 -3.0786E-08  4.9418E-08  2.1919E-12
 -2.4786E-08  4.4562E-09  2.0891E-11 -2.4786E-08 -1.3711E-08  2.7231E-12
 -3.0786E-08 -1.9712E-08 -3.2776E-12 -1.7588E-08 -1.6421E-08 -2.1150E-11
  6.2856E-09  7.4522E-09  2.7228E-12  6.2856E-09  2.0453E-08  1.5724E-11
 -1.7588E-08  1.5396E-08  1.6098E-11 -1.7588E-08 -2.1852E-08 -2.1151E-11
  6.2857E-09  2.0208E-09  2.7226E-12  1.7783E-08  2.4539E-08  7.7842E-13
  1.7783E-08  1.3958E-08 -9.8024E-12  2.0125E-08  1.6301E-08 -7.4595E-12
 -1.0359E-08 -2.3954E-08 -3.7790E-12 -1.0359E-08  2.0421E-08  4.0596E-11
 -2.4441E-08  6.3385E-09  2.6513E-11  2.1032E-08 -1.6421E-08 -2.1150E-11
  2.1032E-08  3.1242E-08  2.6513E-11  1.0242E-08  2.0453E-08  1.5724E-11
  3.4006E-08  3.5173E-08  2.7230E-12  3.4006E-08  4.8174E-08  1.5724E-11
  2.4140E-08  3.8307E-08  5.8576E-12 -1.6010E-08  3.5173E-08  2.7230E-12
 -1.6010E-08  3.8307E-08  5.8576E-12 -1.9676E-08  3.8307E-08  2.1919E-12
  8.3217E-09  4.0731E-09 -9.8024E-12  8.3217E-09  1.7608E-08  3.7326E-12
  8.1009E-10  1.0096E-08 -3.7791E-12 -1.5321E-08 -1.9219E-08 -9.0954E-13
 -1.5321E-08 -1.9262E-09  1.6383E-11 -2.7972E-08 -1.4577E-08  3.7326E-12
 -1.8128E-08  2.2576E-08  5.2818E-12 -1.6251E-08  2.4452E-08  7.1581E-12
 -1.6251E-08 -2.5245E-08 -4.2539E-11  2.8870E-08  2.4539E-08  7.7840E-13
 -1.4448E-08 -1.8779E-08 -4.2539E-11 -1.4448E-08  1.6301E-08 -7.4595E-12
  1.7783E-08  4.0731E-09 -9.8024E-12  2.0126E-08  6.4161E-09 -7.4596E-12
  2.0126E-08  1.0096E-08 -3.7791E-12 -3.9983E-08  2.2421E-08  9.2531E-13
 -3.9983E-08 -2.4533E-08 -4.6028E-11  6.8244E-09  2.2274E-08  7.7840E-13
  8.3217E-09 -5.2731E-09  3.7326E-12  8.1007E-10 -1.2785E-08 -3.7791E-12
  8.1007E-10  3.1590E-08  4.0596E-11 -1.4970E-08 -3.3226E-08 -4.6028E-11
 -1.4970E-08  1.1892E-08 -9.0956E-13 -2.3863E-08  2.9996E-09 -9.8024E-12
  2.7226E-08  8.9696E-09  2.3327E-11 -4.2129E-08 -6.0386E-08 -4.6028E-11
 -4.2129E-08 -1.5267E-08 -9.0953E-13 -2.1444E-08  2.8876E-09  3.1726E-11
 -2.1444E-08 -2.8838E-08 -4.5175E-18 -2.3029E-08 -3.0424E-08 -1.5854E-12
 -1.1381E-08  5.1023E-08 -1.5854E-12 -8.8700E-09  5.3534E-08  9.2531E-13
 -8.8701E-09  6.5799E-09 -4.6028E-11 -7.8284E-09  2.8876E-09  3.1726E-11
 -2.2312E-09  8.4848E-09  3.7323E-11 -2.2312E-09 -3.0424E-08 -1.5854E-12
  1.4778E-09 -2.4196E-09  8.3084E-12 -7.7401E-09 -1.1637E-08 -9.0952E-13
 -7.7401E-09  5.6552E-09  1.6383E-11  4.0955E-09  2.3534E-09 -6.7763E-18
  4.0955E-09  2.6646E-08  2.4293E-11  3.1294E-09  2.5680E-08  2.3327E-11
 -3.9983E-08 -3.3226E-08 -4.6028E-11  6.8244E-09  1.3580E-08  7.7846E-13
  6.8244E-09  2.9996E-09 -9.8023E-12 -1.1381E-08 -6.6475E-10  3.7323E-11
 -1.1381E-08 -3.9573E-08 -1.5854E-12 -8.8700E-09 -3.7063E-08  9.2531E-13
  2.8715E-08  3.3520E-08  6.3628E-11  2.8715E-08 -2.9182E-08  9.2530E-13
  3.3071E-08 -2.4826E-08  5.2818E-12 -5.4704E-09 -6.6475E-10  3.7323E-11
  2.0834E-08  2.5640E-08  6.3628E-11  2.0834E-08 -3.7063E-08  9.2532E-13
 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00
 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00
 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00 -0.0000E+00
 -2.3029E-08  2.5680E-08  5.6651E-11 -1.8535E-08  3.0174E-08  6.1145E-11
 -1.8535E-08 -7.3942E-09  2.3576E-11  7.3945E-09  4.6259E-15  7.2812E-11
  8.6696E-09  1.2751E-09  7.4087E-11  8.6696E-09 -1.6162E-08  5.6651E-11
  2.6563E-23  2.2551E-08  7.3153E-11 -1.6503E-08  6.0478E-09  5.6651E-11
 -1.6503E-08 -4.6017E-09  4.6001E-11  3.1294E-09 -4.3971E-09  4.6001E-11
 -1.9295E-08 -2.6822E-08  2.3576E-11 -1.9295E-08 -1.9610E-08  3.0788E-11
  3.3071E-08  2.2274E-08  4.7748E-11 -1.0832E-08 -2.1629E-08  3.8450E-12
 -1.0832E-08 -1.5483E-08  9.9906E-12 -5.0826E-08 -2.4826E-08  3.1768E-11
 -1.3662E-08  1.2339E-08  6.8932E-11 -1.3662E-08 -5.2749E-08  3.8450E-12
 -2.3863E-08 -1.4577E-08  1.2211E-11 -1.4484E-08 -5.1981E-09  2.1590E-11
 -1.4484E-08 -4.4038E-08 -1.7251E-11 -4.2129E-08  6.5799E-09  6.1145E-11
 -4.2129E-08 -3.0988E-08  2.3576E-11 -1.9387E-08 -8.2462E-09  4.6318E-11
 -2.7972E-08 -1.3552E-08 -4.3434E-11 -1.7892E-09  1.2631E-08 -1.7251E-11
 -1.7891E-09 -1.7492E-08 -4.7374E-11 -7.7401E-09 -1.5267E-08  2.3576E-11
 -7.7401E-09 -8.0545E-09  3.0788E-11 -2.6318E-08 -2.6632E-08  1.2211E-11
  1.7170E-08  3.1590E-08 -1.7251E-11  1.7170E-08  1.4671E-09 -4.7374E-11
  1.0948E-08 -4.7547E-09 -5.3595E-11  7.6685E-10  2.1112E-08  6.1887E-12
 -1.3340E-09  1.9011E-08  4.0879E-12 -1.3340E-09  1.4559E-08 -3.6455E-13
 -1.6251E-08  9.7496E-09  6.8932E-11 -1.6251E-08 -5.5338E-08  3.8450E-12
  3.9960E-09 -3.5091E-08  2.4092E-11 -9.6365E-09 -1.3901E-08 -1.6026E-11
  6.0249E-09  1.7600E-09 -3.6493E-13  6.0249E-09  6.0926E-09  3.9677E-12
 -9.6365E-09  2.1112E-08  6.1888E-12 -9.6366E-09 -1.1026E-09 -1.6026E-11
  6.0248E-09  1.4559E-08 -3.6466E-13 -9.0534E-09  2.0208E-09 -3.6471E-13
 -1.0402E-08  6.7174E-10 -1.7139E-12 -1.0402E-08 -8.6935E-09 -1.1079E-11
 -9.0533E-09  1.1292E-08  4.0879E-12 -9.0534E-09  6.8395E-09 -3.6469E-13
 -1.0402E-08  5.4905E-09 -1.7139E-12  7.6686E-10 -8.2266E-09  2.4092E-11
  7.6683E-10 -2.6130E-08  6.1887E-12 -1.3340E-09 -2.8231E-08  4.0879E-12
 -1.4448E-08 -2.5245E-08  3.8450E-12 -1.4448E-08 -1.9099E-08  9.9906E-12
 -1.8250E-08 -2.2901E-08  6.1887E-12 -3.8723E-09  6.3385E-09 -1.2207E-11
  1.2303E-08  2.2514E-08  3.9680E-12  1.2303E-08 -2.6882E-08 -4.5428E-11
 -3.8724E-09 -1.3901E-08 -1.6026E-11 -3.8723E-09 -1.0082E-08 -1.2207E-11
  1.2303E-08  6.0926E-09  3.9680E-12 -3.0786E-08  4.9418E-08 -1.1079E-11
 -3.8415E-08  4.9418E-08 -1.8708E-11 -3.8415E-08  2.6543E-08 -4.1583E-11
 -3.0786E-08 -1.9712E-08 -1.7136E-12 -3.0786E-08 -2.9077E-08 -1.1079E-11
 -3.8415E-08 -3.6706E-08 -1.8708E-11  6.2856E-09  2.0453E-08  3.9680E-12
 -8.7614E-09  5.4060E-09 -1.1079E-11 -8.7613E-09 -2.4953E-08 -4.1438E-11
  6.2856E-09  2.0208E-09 -3.6493E-13  6.2857E-09  6.3534E-09  3.9677E-12
 -8.7613E-09 -8.6935E-09 -1.1079E-11  2.0126E-08  1.6301E-08  9.9906E-12
  2.0125E-08  2.7900E-08  2.1590E-11 -1.7490E-08 -9.7158E-09 -1.6026E-11
 -2.4441E-08  6.3385E-09 -1.2207E-11 -2.4441E-08 -3.5050E-08 -5.3595E-11
 -1.6274E-08 -2.6882E-08 -4.5428E-11  1.0242E-08  2.0453E-08  3.9680E-12
  1.0242E-08 -2.8943E-08 -4.5428E-11  1.4232E-08 -2.4953E-08 -4.1438E-11
  2.4140E-08  3.8307E-08 -1.1079E-11  2.4140E-08  7.9480E-09 -4.1438E-11
  1.6328E-08  1.3625E-10 -4.9250E-11 -1.9676E-08  3.8307E-08 -1.1079E-11
 -1.9676E-08  1.3617E-10 -4.9250E-11 -1.2008E-08  1.3621E-10 -4.1583E-11
  8.1005E-10  1.0096E-08  2.1590E-11  8.1009E-10 -2.8744E-08 -1.7251E-11
  5.8537E-09 -2.3700E-08 -1.2207E-11 -2.7972E-08 -1.4577E-08  1.2211E-11
 -2.7972E-08 -7.0221E-08 -4.3434E-11 -1.7891E-09 -4.4038E-08 -1.7251E-11
 -1.6251E-08 -2.5245E-08  3.8450E-12  3.9960E-09 -4.9975E-09  2.4092E-11
  3.9959E-09 -2.2901E-08  6.1887E-12 -1.4448E-08  1.6301E-08  9.9905E-12
 -1.8250E-08  1.2499E-08  6.1887E-12 -1.8250E-08 -9.7159E-09 -1.6026E-11
  2.0126E-08  1.0096E-08  2.1590E-11 -1.7490E-08 -2.7519E-08 -1.6026E-11
 -1.7490E-08 -2.3700E-08 -1.2207E-11  6.8244E-09  2.2274E-08  4.7748E-11
  6.8244E-09  2.0845E-08  4.6318E-11 -2.9503E-08 -1.5483E-08  9.9905E-12
  8.1006E-10  3.1590E-08 -1.7251E-11  5.8536E-09  3.6634E-08 -1.2207E-11
  5.8537E-09 -4.7547E-09 -5.3595E-11 -2.3863E-08  2.9996E-09  4.6318E-11
 -2.3863E-08 -3.1108E-08  1.2211E-11 -1.4484E-08 -2.1729E-08  2.1590E-11
 -4.2129E-08 -1.5267E-08  2.3576E-11 -1.9387E-08  7.4755E-09  4.6318E-11
 -1.9387E-08 -2.6632E-08  1.2211E-11 -2.3029E-08 -3.0424E-08  7.4087E-11
 -2.3029E-08 -4.7860E-08  5.6651E-11 -1.8535E-08 -4.3366E-08  6.1145E-11
 -8.8700E-09  6.5800E-09  6.1145E-11 -2.2266E-08 -6.8165E-09  4.7748E-11
 -2.2266E-08 -8.2462E-09  4.6318E-11 -2.2312E-09 -3.0424E-08  7.4087E-11
 -3.3626E-08 -6.1818E-08  4.2693E-11 -3.3626E-08 -4.3367E-08  6.1145E-11
 -7.7401E-09  5.6552E-09  3.0788E-11 -2.6317E-08 -1.2922E-08  1.2211E-11
 -2.6317E-08 -6.8567E-08 -4.3434E-11  3.1294E-09  2.5680E-08  5.6651E-11
  3.1294E-09  1.5031E-08  4.6001E-11 -1.9295E-08 -7.3942E-09  2.3576E-11
  6.8244E-09  2.9996E-09  4.6318E-11 -2.9503E-08 -3.3328E-08  9.9906E-12
 -2.9503E-08 -2.1729E-08  2.1590E-11 -8.8700E-09 -3.7063E-08  4.2693E-11
 -8.8700E-09 -1.8611E-08  6.1145E-11 -2.2266E-08 -3.2007E-08  4.7748E-11
  3.3071E-08 -2.4826E-08  3.1768E-11  3.3071E-08 -8.8453E-09  4.7748E-11
 -1.0832E-08 -5.2748E-08  3.8450E-12  2.0834E-08 -3.7063E-08  4.2693E-11
  9.9090E-09 -4.7988E-08  3.1768E-11  9.9090E-09 -3.2007E-08  4.7748E-11
 -4.6259E-15 -0.0000E+00  7.2983E-11 -1.3878E-14  1.7067E-10  7.3153E-11
 -1.6503E-08  1.7067E-10  5.6651E-11 -0.0000E+00 -4.6259E-15  7.2983E-11
 -1.7050E-10 -9.2519E-15  7.2812E-11 -1.7051E-10 -1.6162E-08  5.6651E-11
 -1.8535E-08 -7.3942E-09 -1.2631E-10 -9.4077E-09  1.7333E-09 -1.1719E-10
 -9.4077E-09  2.2556E-08 -9.6362E-11  8.6696E-09 -1.6162E-08 -1.0746E-10
 -3.1244E-08 -5.6075E-08 -1.4737E-10 -3.1244E-08 -3.5019E-08 -1.2631E-10
 -1.6503E-08 -4.6017E-09 -1.3593E-10 -6.8833E-09  5.0179E-09 -1.2631E-10
 -6.8833E-09  7.5724E-09 -1.2376E-10 -1.9295E-08 -1.9610E-08 -1.2376E-10
  8.1007E-09  7.7863E-09 -9.6362E-11  8.1007E-09  5.7254E-08 -4.6895E-11
 -1.0832E-08 -1.5483E-08 -7.9227E-11  4.5403E-08  4.0752E-08 -2.2993E-11
  4.5403E-08  4.1386E-08 -2.2358E-11 -1.3662E-08 -5.2748E-08 -9.0751E-11
  3.3424E-08 -5.6622E-09 -4.3665E-11  3.3424E-08  1.5010E-08 -2.2993E-11
 -1.4484E-08 -4.4038E-08 -1.6781E-12  1.4923E-08 -1.4631E-08  2.7729E-11
  1.4923E-08  3.5391E-08  7.7751E-11 -1.9387E-08 -8.2462E-09 -1.1719E-10
 -1.9387E-08  1.2577E-08 -9.6362E-11  6.5886E-09  3.8553E-08 -7.0386E-11
 -1.7891E-09 -1.7492E-08  3.7551E-11  3.8412E-08  2.2709E-08  7.7752E-11
  3.8412E-08  2.3419E-08  7.8461E-11 -2.6318E-08 -2.6632E-08 -9.6362E-11
 -2.6318E-08  2.2836E-08 -4.6895E-11  1.8899E-08  6.8052E-08 -1.6781E-12
  1.0948E-08 -4.7547E-09  7.7752E-11  1.0948E-08 -4.0451E-09  7.8461E-11
  4.1153E-08  2.6160E-08  1.0867E-10 -1.3339E-09  1.4559E-08  3.8579E-11
  2.1564E-08  3.7457E-08  6.1476E-11  2.1564E-08  5.5360E-08  7.9380E-11
  3.9960E-09 -3.5091E-08 -4.3665E-11  3.9960E-09 -1.4418E-08 -2.2993E-11
  2.6513E-08  8.0986E-09 -4.7596E-13  6.0249E-09  6.0926E-09  4.3406E-11
  4.1998E-08  4.2066E-08  7.9379E-11  4.1998E-08  9.0932E-08  1.2825E-10
  6.0248E-09  1.4559E-08  3.8579E-11  6.0248E-09  1.9386E-08  4.3406E-11
  4.1998E-08  5.5360E-08  7.9379E-11 -1.0402E-08 -8.6934E-09  7.9379E-11
  3.3230E-08  3.4939E-08  1.2301E-10  3.3230E-08  6.3788E-08  1.5186E-10
 -1.0402E-08  5.4904E-09  6.1476E-11 -1.0402E-08  2.3393E-08  7.9379E-11
  3.3230E-08  6.7026E-08  1.2301E-10 -1.3340E-09 -2.8231E-08 -4.7598E-13
 -1.3340E-09  1.0824E-08  3.8579E-11  2.1564E-08  3.3721E-08  6.1476E-11
 -1.8250E-08 -2.2901E-08 -2.2993E-11 -1.8250E-08 -2.2267E-08 -2.2358E-11
  4.2687E-08  3.8670E-08  3.8578E-11  1.2303E-08 -2.6882E-08  9.9805E-11
  4.0743E-08  1.5585E-09  1.2825E-10  4.0743E-08  3.8231E-08  1.6492E-10
  1.2303E-08  6.0926E-09  4.3406E-11  1.2303E-08  6.2492E-08  9.9805E-11
  4.0744E-08  9.0932E-08  1.2825E-10 -3.8415E-08  2.6544E-08  1.5186E-10
  1.8691E-08  2.6543E-08  2.0897E-10  1.8691E-08  6.3711E-09  1.8879E-10
 -3.8415E-08 -3.6706E-08  1.2301E-10 -3.8415E-08 -7.8578E-09  1.5186E-10
  1.8691E-08  4.9249E-08  2.0897E-10 -8.7612E-09 -2.4953E-08  1.2825E-10
  1.4853E-08 -1.3384E-09  1.5186E-10  1.4853E-08  1.8257E-08  1.7146E-10
 -8.7613E-09 -8.6935E-09  7.9379E-11 -8.7611E-09  4.0173E-08  1.2825E-10
  1.4854E-08  6.3788E-08  1.5186E-10 -1.7490E-08 -9.7159E-09 -2.2358E-11
 -1.7490E-08  4.0372E-08  2.7729E-11 -1.8135E-09  5.6049E-08  4.3406E-11
 -1.6274E-08 -2.6882E-08  9.9805E-11 -1.6274E-08 -1.8021E-08  1.0867E-10
  3.9978E-08  3.8231E-08  1.6492E-10  1.4232E-08 -2.4953E-08  1.2825E-10
  1.4232E-08  1.1719E-08  1.6492E-10  2.0770E-08  1.8257E-08  1.7146E-10
  1.6328E-08  1.3626E-10  1.5186E-10  1.6328E-08  1.9731E-08  1.7146E-10
  4.1533E-08  4.4936E-08  1.9666E-10 -1.2008E-08  1.3630E-10  1.5186E-10
 -1.2008E-08  4.4936E-08  1.9666E-10 -1.9873E-08  4.4936E-08  1.8879E-10
  5.8537E-09 -2.3700E-08  2.7729E-11  5.8539E-09  2.6322E-08  7.7752E-11
  2.7907E-08  4.8375E-08  9.9805E-11 -1.7891E-09 -4.4038E-08 -1.6781E-12
 -1.7890E-09 -4.8098E-09  3.7551E-11  3.8412E-08  3.5391E-08  7.7751E-11
  3.9960E-09 -2.2901E-08 -2.2993E-11  2.6513E-08 -3.8421E-10 -4.7599E-13
  2.6513E-08  3.8670E-08  3.8579E-11 -1.8250E-08 -9.7158E-09 -2.2358E-11
  4.2687E-08  5.1221E-08  3.8578E-11  4.2687E-08  5.6049E-08  4.3406E-11
 -1.7490E-08 -2.3700E-08  2.7729E-11 -1.8133E-09 -8.0235E-09  4.3406E-11
 -1.8134E-09  4.8375E-08  9.9805E-11 -2.9503E-08 -1.5483E-08 -7.9227E-11
 -2.9503E-08 -6.6422E-09 -7.0386E-11  1.8524E-08  4.1386E-08 -2.2358E-11
  5.8537E-09 -4.7547E-09  7.7752E-11  2.7907E-08  1.7299E-08  9.9805E-11
  2.7907E-08  2.6160E-08  1.0867E-10 -1.4484E-08 -2.1729E-08 -7.0386E-11
 -1.4484E-08  4.6979E-08 -1.6781E-12  1.4923E-08  7.6387E-08  2.7729E-11
 -1.9387E-08 -2.6632E-08 -9.6362E-11  6.5885E-09 -6.5618E-10 -7.0386E-11
  6.5885E-09  6.8052E-08 -1.6781E-12 -1.8535E-08 -4.3367E-08 -1.4737E-10
 -1.8535E-08 -2.2311E-08 -1.2631E-10 -9.4077E-09 -1.3183E-08 -1.1719E-10
 -2.2266E-08 -8.2461E-09 -1.1719E-10  1.5691E-08  2.9712E-08 -7.9227E-11
  1.5691E-08  3.8553E-08 -7.0386E-11 -3.3626E-08 -4.3366E-08 -1.4737E-10
 -4.5550E-09 -1.4296E-08 -1.1830E-10 -4.5550E-09 -1.3183E-08 -1.1719E-10
 -2.6317E-08 -6.8567E-08 -4.6895E-11  1.8899E-08 -2.3350E-08 -1.6781E-12
  1.8899E-08  1.5878E-08  3.7551E-11 -1.9295E-08 -7.3942E-09 -1.2631E-10
 -1.9295E-08 -4.8397E-09 -1.2376E-10  8.1008E-09  2.2556E-08 -9.6362E-11
 -2.9503E-08 -2.1729E-08 -7.0386E-11  1.8524E-08  2.6299E-08 -2.2358E-11
  1.8524E-08  7.6387E-08  2.7729E-11 -2.2266E-08 -3.2007E-08 -1.1830E-10
 -2.2266E-08 -3.0895E-08 -1.1719E-10  1.5691E-08  7.0632E-09 -7.9227E-11
 -1.0832E-08 -5.2748E-08 -9.0751E-11 -1.0832E-08 -4.1224E-08 -7.9227E-11
  4.5403E-08  1.5010E-08 -2.2993E-11  9.9090E-09 -3.2007E-08 -1.1830E-10
  3.7455E-08 -4.4608E-09 -9.0751E-11  3.7455E-08  7.0633E-09 -7.9227E-11
 -1.6503E-08  1.7067E-10 -1.2169E-10 -1.6503E-08 -1.4068E-08 -1.3593E-10
 -6.8833E-09 -1.4068E-08 -1.2631E-10 -1.7050E-10 -1.6162E-08 -1.2169E-10
  1.4068E-08 -1.6162E-08 -1.0746E-10  1.4068E-08 -3.5019E-08 -1.2631E-10
 -9.4077E-09  2.2556E-08  2.3761E-10 -2.4441E-08  7.5230E-09  2.2257E-10
 -2.4441E-08 -4.5357E-08  1.6969E-10 -3.1244E-08 -3.5019E-08  2.0397E-10
 -2.2537E-09 -6.0291E-09  2.3296E-10 -2.2537E-09 -1.3805E-09  2.3761E-10
 -6.8833E-09  7.5724E-09  2.7075E-10 -4.0028E-08 -2.5572E-08  2.3761E-10
 -4.0028E-08 -5.4359E-08  2.0882E-10  8.1008E-09  5.7254E-08  2.0882E-10
 -3.1026E-08  1.8127E-08  1.6969E-10 -3.1026E-08 -8.9531E-08  6.2033E-11
  4.5403E-08  4.1386E-08  1.9067E-10 -1.9964E-08 -2.3981E-08  1.2531E-10
 -1.9964E-08 -5.8465E-08  9.0823E-11  3.3424E-08  1.5010E-08  1.7748E-10
 -2.0117E-08 -3.8531E-08  1.2394E-10 -2.0117E-08 -3.7158E-08  1.2531E-10
  1.4923E-08  3.5391E-08  1.0923E-11 -2.1057E-08 -5.8869E-10 -2.5057E-11
 -2.1057E-08 -9.6203E-08 -1.2067E-10  6.5885E-09  3.8553E-08  2.2257E-10
  6.5885E-09 -1.4327E-08  1.6969E-10 -2.9259E-08 -5.0175E-08  1.3384E-10
  3.8412E-08  2.3419E-08 -6.1619E-11 -2.0639E-08 -3.5632E-08 -1.2067E-10
 -2.0639E-08 -6.1582E-08 -1.4662E-10  1.8899E-08  6.8052E-08  1.6969E-10
  1.8899E-08 -3.9607E-08  6.2033E-11 -3.2211E-08 -9.0716E-08  1.0923E-11
  4.1153E-08  2.6160E-08 -1.2067E-10  4.1153E-08  2.0966E-10 -1.4662E-10
 -7.1627E-09 -4.8106E-08 -1.9494E-10  2.1564E-08  5.5360E-08  1.7868E-11
 -4.1579E-08 -7.7828E-09 -4.5275E-11 -4.1579E-08 -1.0625E-07 -1.4374E-10
  2.6513E-08  8.0986E-09  1.2394E-10  2.6513E-08  9.4710E-09  1.2531E-10
 -2.3009E-08 -4.0051E-08  7.5786E-11  4.1998E-08  9.0932E-08 -5.8253E-11
 -4.3489E-08  5.4457E-09 -1.4374E-10 -4.3488E-08 -1.0223E-07 -2.5141E-10
  4.1998E-08  5.5360E-08  1.7868E-11  4.1998E-08 -2.0760E-08 -5.8252E-11
 -4.3489E-08 -1.0625E-07 -1.4374E-10  3.3230E-08  6.3788E-08 -1.4374E-10
 -4.6655E-08 -1.6098E-08 -2.2362E-10 -4.6655E-08 -8.8080E-08 -2.9561E-10
  3.3230E-08  6.7026E-08 -4.5275E-11  3.3230E-08 -3.1438E-08 -1.4374E-10
 -4.6655E-08 -1.1132E-07 -2.2362E-10  2.1564E-08  3.3721E-08  7.5786E-11
  2.1564E-08 -2.4196E-08  1.7868E-11 -4.1579E-08 -8.7339E-08 -4.5275E-11
  4.2687E-08  3.8670E-08  1.2531E-10  4.2687E-08  4.1858E-09  9.0823E-11
 -3.0268E-08 -6.8770E-08  1.7868E-11  4.0744E-08  3.8231E-08 -1.6889E-10
 -4.1774E-08 -4.4287E-08 -2.5141E-10 -4.1774E-08 -5.1074E-08 -2.5820E-10
  4.0743E-08  9.0932E-08 -5.8252E-11  4.0744E-08 -1.9708E-08 -1.6889E-10
 -4.1774E-08 -1.0223E-07 -2.5141E-10  1.8691E-08  6.3711E-09 -2.9561E-10
 -7.3272E-08  6.3712E-09 -3.8757E-10 -7.3272E-08  4.7878E-09 -3.8915E-10
  1.8691E-08  4.9249E-08 -2.2362E-10  1.8691E-08 -2.2733E-08 -2.9561E-10
 -7.3272E-08 -1.1470E-07 -3.8757E-10  1.4854E-08  1.8257E-08 -2.5141E-10
 -2.9343E-08 -2.5940E-08 -2.9561E-10 -2.9343E-08 -3.5392E-08 -3.0506E-10
  1.4853E-08  6.3788E-08 -1.4374E-10  1.4854E-08 -4.3884E-08 -2.5141E-10
 -2.9343E-08 -8.8080E-08 -2.9561E-10 -1.8134E-09  5.6049E-08  9.0823E-11
 -1.8135E-09 -5.9831E-08 -2.5056E-11 -3.5009E-08 -9.3027E-08 -5.8252E-11
  3.9978E-08  3.8231E-08 -1.6889E-10  3.9978E-08  1.2188E-08 -1.9494E-10
 -2.3283E-08 -5.1074E-08 -2.5820E-10  2.0770E-08  1.8257E-08 -2.5141E-10
  2.0770E-08  1.1470E-08 -2.5820E-10 -2.6091E-08 -3.5392E-08 -3.0506E-10
  4.1533E-08  4.4936E-08 -2.9561E-10  4.1533E-08  3.5484E-08 -3.0506E-10
